Назва	Адреса
Укриття,	вулиця	Водогінна	15
Укриття,	вулиця	Водогінна	2а
Укриття,	Малехів	вулиця	Вокзальна	9
Укриття,	вулиця	Волинська	31
Укриття,	вулиця	Волинська	5
Укриття,	вулиця	Волинська	7
Укриття,	вулиця	Володимира Великого	1
Укриття,	вулиця	Володимира Великого	101
Укриття,	вулиця	Володимира Великого	103
Укриття,	вулиця	Володимира Великого	105
Укриття,	вулиця	Володимира Великого	109
Укриття,	вулиця	Володимира Великого	111
Укриття,	вулиця	Володимира Великого	113
Укриття,	вулиця	Володимира Великого	117
Укриття,	вулиця	Володимира Великого	121
Укриття,	вулиця	Володимира Великого	125
Укриття,	вулиця	Володимира Великого	15
Укриття,	вулиця	Володимира Великого	17
Укриття,	вулиця	Володимира Великого	19
Укриття,	вулиця	Володимира Великого	20
Укриття,	вулиця	Володимира Великого	22
Укриття,	вулиця	Володимира Великого	22а
Укриття,	вулиця	Володимира Великого	22б
Укриття,	вулиця	Володимира Великого	26
Укриття,	вулиця	Володимира Великого	28
Укриття,	вулиця	Володимира Великого	29
Укриття,	вулиця	Володимира Великого	3
Укриття,	вулиця	Володимира Великого	30
Укриття,	вулиця	Володимира Великого	31
Укриття,	вулиця	Володимира Великого	32
Укриття,	вулиця	Володимира Великого	33
Укриття,	вулиця	Володимира Великого	35
Укриття,	вулиця	Володимира Великого	35а
Укриття,	вулиця	Володимира Великого	36
Укриття,	вулиця	Володимира Великого	37
Укриття,	вулиця	Володимира Великого	38
Укриття,	вулиця	Володимира Великого	39
Укриття,	вулиця	Володимира Великого	40
Укриття,	вулиця	Володимира Великого	41
Укриття,	вулиця	Володимира Великого	42
Укриття,	вулиця	Володимира Великого	43
Укриття,	вулиця	Володимира Великого	44
Укриття,	вулиця	Володимира Великого	46
Укриття,	вулиця	Володимира Великого	47
Укриття,	вулиця	Володимира Великого	47
Укриття,	вулиця	Володимира Великого	48
Укриття,	вулиця	Володимира Великого	48а
Укриття,	вулиця	Володимира Великого	49
Укриття,	вулиця	Володимира Великого	49
Укриття,	вулиця	Володимира Великого	5
Укриття,	вулиця	Володимира Великого	51
Укриття,	вулиця	Володимира Великого	53
Укриття,	вулиця	Володимира Великого	53а
Укриття,	вулиця	Володимира Великого	57
Укриття,	вулиця	Володимира Великого	59
Укриття,	вулиця	Володимира Великого	59а
Укриття,	вулиця	Володимира Великого	61
Укриття,	вулиця	Володимира Великого	63
Укриття,	вулиця	Володимира Великого	65
Укриття,	вулиця	Володимира Великого	67
Укриття,	вулиця	Володимира Великого	69
Укриття,	вулиця	Володимира Великого	71
Укриття,	вулиця	Володимира Великого	73
Укриття,	вулиця	Володимира Великого	75
Укриття,	вулиця	Володимира Великого	79
Укриття,	вулиця	Володимира Великого	81
Укриття,	вулиця	Володимира Великого	83
Укриття,	вулиця	Володимира Великого	85
Укриття,	вулиця	Володимира Великого	85а
Укриття,	вулиця	Володимира Великого	89
Укриття,	вулиця	Володимира Великого	9
Укриття,	вулиця	Володимира Великого	91
Укриття,	вулиця	Володимира Великого	93а
Укриття,	вулиця	Володимира Великого	97
Укриття,	вулиця	Володимира Великого	99
Укриття,	вулиця	Волошина А.	2
Укриття,	вулиця	Волошина А.	4
Укриття,	вулиця	Волошина А.	6
Укриття,	вулиця	Волошина А.	8
Укриття,	вулиця	Волошина А.	8
Укриття,	вулиця	Волощака А.	2
Укриття,	вулиця	Волощака А.	3
Укриття,	вулиця	Волощака А.	4
Укриття,	вулиця	Волощака А.	5
Укриття,	вулиця	Волощака А.	6
Укриття,	вулиця	Воробкевича С.	2
Укриття,	вулиця	Воробкевича С.	23
Укриття,	вулиця	Воробкевича С.	24
Укриття,	вулиця	Воробкевича С.	26
Укриття,	вулиця	Воробкевича С.	4
Укриття,	вулиця	Воробкевича С.	4
Укриття,	вулиця	Вороного М.	2
Укриття,	вулиця	Вузька	3
Укриття,	вулиця	Вузька	6
Укриття,	вулиця	Вузька	8
Укриття,	вулиця	Гавришкевича С.	10
Укриття,	вулиця	Гавришкевича С.	2
Укриття,	вулиця	Гавришкевича С.	3
Укриття,	вулиця	Гавришкевича С.	4
Укриття,	вулиця	Гавришкевича С.	6
Укриття,	вулиця	Гавришкевича С.	8
Укриття,	вулиця	Газова	12
Укриття,	вулиця	Газова	5
Укриття,	вулиця	Газова	6
Укриття,	вулиця	Газова	8
Укриття,	вулиця	Гайдамацька	10
Укриття,	вулиця	Гайдамацька	14
Укриття,	вулиця	Гайдамацька	16
Укриття,	вулиця	Гайдамацька	18
Укриття,	вулиця	Гайдамацька	3
Укриття,	вулиця	Гайдамацька	4
Укриття,	вулиця	Гайдамацька	5
Укриття,	вулиця	Гайдамацька	6
Укриття,	вулиця	Гайдамацька	7
Укриття,	вулиця	Гайдамацька	8
Укриття,	вулиця	Галицька	1
Укриття,	вулиця	Галицька	10
Укриття,	вулиця	Галицька	15
Укриття,	вулиця	Галицька	19
Укриття,	вулиця	Галицька	20
Укриття,	вулиця	Галицька	21
Укриття,	вулиця	Галицька	3
Укриття,	Винники	вулиця	Галицька	32
Укриття,	вулиця	Галицька	5
Укриття,	вулиця	Галицька	7
Укриття,	вулиця	Галицька	7
Укриття,	вулиця	Галицька	9
Укриття,	площа	Галицька, пл.	13
Укриття,	площа	Галицька, пл.	14
Укриття,	площа	Галицька, пл.	7
Укриття,	вулиця	Галілея Г.	12
Укриття,	вулиця	Галілея Г.	4
Укриття,	вулиця	Галілея Г.	5
Укриття,	вулиця	Гамалії М.	3
Укриття,	вулиця	Гашека Я.	1
Укриття,	вулиця	Гашека Я.	11
Укриття,	вулиця	Гашека Я.	12
Укриття,	вулиця	Гашека Я.	14
Укриття,	вулиця	Гашека Я.	15а
Укриття,	вулиця	Гашека Я.	16
Укриття,	вулиця	Гашека Я.	17
Укриття,	вулиця	Гашека Я.	19
Укриття,	вулиця	Гашека Я.	20
Укриття,	вулиця	Гашека Я.	20а
Укриття,	вулиця	Гашека Я.	22
Укриття,	вулиця	Гашека Я.	22а
Укриття,	вулиця	Гашека Я.	24
Укриття,	вулиця	Гашека Я.	5
Укриття,	вулиця	Героїв Крут	1
Укриття,	вулиця	Героїв Крут	11
Укриття,	вулиця	Героїв Крут	3
Укриття,	вулиця	Героїв Крут	6а
Укриття,	вулиця	Героїв Крут	7
Укриття,	вулиця	Героїв Крут	9
Укриття,	вулиця	Героїв Майдану	17
Укриття,	вулиця	Героїв Майдану	28а
Укриття,	вулиця	Героїв Майдану	6
Укриття,	вулиця	Героїв УПА	10
Укриття,	вулиця	Героїв УПА	12
Укриття,	вулиця	Героїв УПА	17
Укриття,	вулиця	Героїв УПА	22
Укриття,	вулиця	Героїв УПА	29
Укриття,	вулиця	Героїв УПА	30
Укриття,	вулиця	Героїв УПА	45
Укриття,	вулиця	Героїв УПА	55
Укриття,	вулиця	Героїв УПА	76/12
Укриття,	вулиця	Героїв УПА	76а
Укриття,	вулиця	Героїв УПА	78/5
Укриття,	вулиця	Героїв УПА	78а
Укриття,	вулиця	Героїв УПА	78б
Укриття,	вулиця	Героїв УПА	8
Укриття,	вулиця	Герцена О.	2
Укриття,	вулиця	Герцена О.	4
Укриття,	вулиця	Герцена О.	5
Укриття,	вулиця	Герцена О.	6
Укриття,	вулиця	Герцена О.	9
Укриття,	вулиця	Гіпсова	27
Укриття,	вулиця	Гіпсова	29
Укриття,	вулиця	Гіпсова	32а
Укриття,	вулиця	Гіпсова	40б
Укриття,	вулиця	Гіпсова	62
Укриття,	вулиця	Гіпсова	64
Укриття,	вулиця	Гірника О.	1
Укриття,	вулиця	Гірника О.	1
Укриття,	вулиця	Гірника О.	1а
Укриття,	вулиця	Глибока	10
Укриття,	вулиця	Глибока	11
Укриття,	вулиця	Глибока	19
Укриття,	вулиця	Глибока	20
Укриття,	вулиця	Глибока	27
Укриття,	вулиця	Глибока	4
Укриття,	вулиця	Глибока	6
